Belarus,112,Europe,Eastern Europe,2020,8.52275291997852,87487.286,10.91
Belgium,056,Europe,Western Europe,2022,8.88245259767021,97765.887,78.59
Belgium,056,Europe,Western Europe,2022,9.97078680316248,109093.25,75.29
Belgium,056,Europe,Western Europe,2022,9.57628115080211,104021.789,72.29
Belgium,056,Europe,Western Europe,2022,9.64323496747109,103882.443,71.29
Belgium,056,Europe,Western Europe,2022,9.6660880658262,103215.049,70.26
Belgium,056,Europe,Western Europe,2022,10.0848525524496,106775.706,69.23
Belgium,056,Europe,Western Europe,2022,10.3061178635869,108297.511,63.29
Belgium,056,Europe,Western Europe,2022,10.6224173274206,110908.415,62.25
Belgium,056,Europe,Western Europe,2022,11.0317701004521,114564.414,60.26
Belgium,056,Europe,Western Europe,2022,10.35871197602,107098.402,59.69
Belgium,056,Europe,Western Europe,2021,11.097714298196,114315.058,55.59
Belgium,056,Europe,Western Europe,2021,11.1891499925013,114894.444,45.69
Belgium,056,Europe,Western Europe,2021,11.2360948050608,115085.128,42.29
Belgium,056,Europe,Western Europe,2021,11.5793437593418,118374.427,39.56
Belgium,056,Europe,Western Europe,2021,11.3014067256713,115341.818,32.56
Belgium,056,Europe,Western Europe,2021,11.589453749163,118059.065,23.69
Belgium,056,Europe,Western Europe,2020,11.0537782547658,112327.544,18.59
Belgium,056,Europe,Western Europe,2020,11.0897348934961,112334.878,15.26
Belgium,056,Europe,Western Europe,2020,10.6679648658756,107652.119,12.25
Belgium,056,Europe,Western Europe,2020,11.1411776447245,111968.178,0
Belgium,056,Europe,Western Europe,2020,11.083702316425,110959.753,0
Belgium,056,Europe,Western Europe,2020,10.6280896602918,106049.64,0
Belize,084,Americas,Central America,2022,1.73912356140129,550.05
Belize,084,Americas,Central America,2022,1.79431617492182,553.717
Belize,084,Americas,Central America,2022,1.55930581763096,469.376
Belize,084,Americas,Central America,2022,1.53653626032213,451.041
Belize,084,Americas,Central America,2022,1.60161218186138,458.375
Belize,084,Americas,Central America,2022,1.55100094987186,432.706
Belize,084,Americas,Central America,2022,1.52387099146808,414.371
Belize,084,Americas,Central America,2022,1.49424992453969,396.036
Belize,084,Americas,Central America,2022,1.4903849875748,385.035
Belize,084,Americas,Central America,2022,1.45651120484895,366.7
Belize,084,Americas,Central America,2021,2.9013205654206,711.398
Belize,084,Americas,Central America,2021,2.88950734745543,689.396
Belize,084,Americas,Central America,2021,2.5937548520659,601.388
Belize,084,Americas,Central America,2021,1.64546856048658,370.367
Belize,084,Americas,Central America,2021,1.77908679811794,388.702
Belize,084,Americas,Central America,2021,1.4503967039435,308.028
Belize,084,Americas,Central America,2020,1.82497753210734,377.701
Belize,084,Americas,Central America,2020,1.84846897424239,374.034
Belize,084,Americas,Central America,2020,1.90354298961798,377.701
Belize,084,Americas,Central America,2020,1.82508953585026,355.699
Belize,084,Americas,Central America,2020,1.87787926926132,359.366
Belize,084,Americas,Central America,2020,1.66191242961952,311.695
Benin,204,Africa,Western Africa,2022,0.509941159298329,4987.12,21.09
Benin,204,Africa,Western Africa,2022,0.541771234257552,5152.135,21.04
Benin,204,Africa,Western Africa,2022,0.514288886558639,4752.432,21.02
Benin,204,Africa,Western Africa,2022,0.500196304745649,4488.408,21.01
Benin,204,Africa,Western Africa,2022,0.516307454846345,4495.742,20.87
Benin,204,Africa,Western Africa,2022,0.458610005055858,3872.352,19.45
Benin,204,Africa,Western Africa,2022,0.292647893114482,2394.551,18.78
Benin,204,Africa,Western Africa,2022,0.316583690909118,2508.228,14.67
Benin,204,Africa,Western Africa,2022,0.307110875080766,2354.214,11.56
Benin,204,Africa,Western Africa,2022,0.280412782963242,2079.189,10.45
Benin,204,Africa,Western Africa,2021,0.252987807096144,1815.165,8.98
Benin,204,Africa,Western Africa,2021,0.230065879391012,1598.812,7.89
Benin,204,Africa,Western Africa,2021,0.23175492705205,1562.142,6.89
Benin,204,Africa,Western Africa,2021,0.185408737166602,1213.777,6.78
Benin,204,Africa,Western Africa,2021,0.191382863348236,1217.444,4.67
Benin,204,Africa,Western Africa,2021,0.204833203212658,1265.115,2.67
Benin,204,Africa,Western Africa,2020,0.2217724433972,1327.454,1.56
Benin,204,Africa,Western Africa,2020,0.218621053384655,1265.115,0
Benin,204,Africa,Western Africa,2020,0.202977024301289,1133.103,0
Benin,204,Africa,Western Africa,2020,0.168410364309718,905.749,0
Benin,204,Africa,Western Africa,2020,0.159910854265054,828.742,0
Benin,204,Africa,Western Africa,2020,0.142976655334214,715.065,0
Bermuda,060,Americas,Northern America,2022,,392.369
Bermuda,060,Americas,Northern America,2022,,476.71
Bermuda,060,Americas,Northern America,2022,,465.709
Bermuda,060,Americas,Northern America,2022,,388.702
Bermuda,060,Americas,Northern America,2022,,517.047
Bermuda,060,Americas,Northern America,2022,,520.714
Bermuda,060,Americas,Northern America,2022,,443.707
Bermuda,060,Americas,Northern America,2022,,671.061
Bermuda,060,Americas,Northern America,2022,,509.713
Bermuda,060,Americas,Northern America,2022,,524.381
Bermuda,060,Americas,Northern America,2021,,495.045
Bermuda,060,Americas,Northern America,2021,,495.045
Bermuda,060,Americas,Northern America,2021,,495.045
Bermuda,060,Americas,Northern America,2021,,462.042
Bermuda,060,Americas,Northern America,2021,,476.71
Bermuda,060,Americas,Northern America,2021,,476.71
Bermuda,060,Americas,Northern America,2020,,465.709
Bermuda,060,Americas,Northern America,2020,,473.043
Bermuda,060,Americas,Northern America,2020,,480.377
Bermuda,060,Americas,Northern America,2020,,407.037
Bermuda,060,Americas,Northern America,2020,,509.713
Bermuda,060,Americas,Northern America,2020,,597.721
Bhutan,064,Asia,Southern Asia,2022,0.769164647964367,561.051
Bhutan,064,Asia,Southern Asia,2022,0.680268474723791,487.711
Bhutan,064,Asia,Southern Asia,2022,0.551708769668806,388.702
Bhutan,064,Asia,Southern Asia,2022,0.60926030001777,421.705
Bhutan,064,Asia,Southern Asia,2022,0.577552567471094,392.369
Bhutan,064,Asia,Southern Asia,2022,0.589525037261407,392.369
Bhutan,064,Asia,Southern Asia,2022,0.608895523948482,396.036
Bhutan,064,Asia,Southern Asia,2022,0.48593059080949,308.028
Bhutan,064,Asia,Southern Asia,2022,0.612769982299966,377.701
Bhutan,064,Asia,Southern Asia,2022,0.698528711431937,418.038
Bhutan,064,Asia,Southern Asia,2021,0.669151368249989,388.702
Bhutan,064,Asia,Southern Asia,2021,0.70825374324444,399.703
Bhutan,064,Asia,Southern Asia,2021,0.701851443404016,385.035
Bhutan,064,Asia,Southern Asia,2021,0.721394619447406,385.035
Bhutan,064,Asia,Southern Asia,2021,0.759932917071224,396.036
Bhutan,064,Asia,Southern Asia,2021,0.593766216537845,304.361
Bhutan,064,Asia,Southern Asia,2020,0.489792871804441,249.356
Bhutan,064,Asia,Southern Asia,2020,0.415736882022252,212.686
Bhutan,064,Asia,Southern Asia,2020,0.360302163928362,187.017
Bhutan,064,Asia,Southern Asia,2020,0.409523683333838,216.353
Bhutan,064,Asia,Southern Asia,2020,0.349626569203877,187.017
Bhutan,064,Asia,Southern Asia,2020,0.239566728512818,128.345
Bolivia,068,Americas,South America,2022,11.56135579200625,216120.132,50.98
Bolivia,068,Americas,South America,2022,12.51133848814185,215350.062,50.34
Bolivia,068,Americas,South America,2022,12.42556952054185,214246.295,50.13
Bolivia,068,Americas,South America,2022,13.37856049431275,213556.899,50.02
Bolivia,068,Americas,South America,2022,11.28619382964176,212445.798,50.01
Bolivia,068,Americas,South America,2022,21.54772802852041,214730.339,49.56
Bolivia,068,Americas,South America,2022,21.29005584246394,212068.097,48.97
Bolivia,068,Americas,South America,2022,31.42407611990496,113083.856,47.89
Bolivia,068,Americas,South America,2022,51.56696071449841,1914128.951,47.89
Bolivia,068,Americas,South America,2022,11.08185280464982,199567.203,46.78
Bolivia,068,Americas,South America,2021,11.13321238989298,9823.893,35.78
Bolivia,068,Americas,South America,2021,21.20344554046598,10223.596,34.78
Bolivia,068,Americas,South America,2021,21.35093376820747,11243.022,12.78
Bolivia,068,Americas,South America,2021,21.40557143652915,11455.708,7.89
Bolivia,068,Americas,South America,2021,21.38204424103164,11026.669,4.67
Bolivia,068,Americas,South America,2021,41.28277664794447,10014.577,2.67
Bolivia,068,Americas,South America,2020,21.23908466946295,1949460.86,1.56
Bolivia,068,Americas,South America,2020,31.19731387865092,1958936.479,0
Bolivia,068,Americas,South America,2020,41.10571986268545,1958063.733,0
Bolivia,068,Americas,South America,2020,30.936917667584687,1956673.94,0
Bolivia,068,Americas,South America,2020,20.833368838489775,1955797.527,0
Bolivia,068,Americas,South America,2020,10.813384101314592,1935526.169,0
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,6.18533480651011,23747.492
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,5.49869459368595,21147.589
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,5.34998388455424,20615.874
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,5.20248130050728,20087.826
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,4.54694293768005,17590.599
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,4.53270151377093,17564.93
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,4.17659571506778,16204.473
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,4.01634461730357,15610.419
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,3.71897815558839,14488.317
Bosnia and Herzegovina,070,Europe,Southern Europe,2022,3.6692777747417,14301.3
Bosnia and Herzegovina,070,Europe,Southern Europe,2021,3.44453005436731,13362.548
Bosnia and Herzegovina,070,Europe,Southern Europe,2021,3.59588187245655,13787.92
Bosnia and Herzegovina,070,Europe,Southern Europe,2021,2.76588457794821,10377.61
Bosnia and Herzegovina,070,Europe,Southern Europe,2021,2.90977309788094,10593.963
Bosnia and Herzegovina,070,Europe,Southern Europe,2021,2.37380309604247,8393.763
Bosnia and Herzegovina,070,Europe,Southern Europe,2021,1.22143032354776,4257.387
Bosnia and Herzegovina,070,Europe,Southern Europe,2020,0.973771341972556,3428.645
Bosnia and Herzegovina,070,Europe,Southern Europe,2020,0.882827527614432,3230.627
Bosnia and Herzegovina,070,Europe,Southern Europe,2020,0.759364211337503,2948.268
Bosnia and Herzegovina,070,Europe,Southern Europe,2020,0.998384771864715,4136.376
Botswana,072,Africa,Southern Africa,2022,0.44380407519803,485555.108,55.98
Botswana,072,Africa,Southern Africa,2022,0.65713708291251,52352.809,55.36
Botswana,072,Africa,Southern Africa,2022,1800.2546324642686,440550.4,55.32
Botswana,072,Africa,Southern Africa,2022,2000.57523766379707,422979.786,54.95
Botswana,072,Africa,Southern Africa,2022,2200.45463967748319,4755551.094,53.96
Botswana,072,Africa,Southern Africa,2022,2300.45054126071234,464446.089,52.36
Botswana,072,Africa,Southern Africa,2022,2477.4612115864922,461655.753,51.65
Botswana,072,Africa,Southern Africa,2022,77.36065451796722,437855.398,49.26
Botswana,072,Africa,Southern Africa,2022,134.32713977175622,426455.721,40.98
Botswana,072,Africa,Southern Africa,2022,215.47916003307949,448554.741,39.26
Botswana,072,Africa,Southern Africa,2021,315.43047995653122,435534.394,36.35
Botswana,072,Africa,Southern Africa,2021,24.43578836430962,427555.722,30.36
Botswana,072,Africa,Southern Africa,2021,511.05573636867479,354555.989,23.65
Botswana,072,Africa,Southern Africa,2021,780.26458619458818,383552.015,19.26
Botswana,072,Africa,Southern Africa,2021,259.9382109622053,321552.292,18.25
Botswana,072,Africa,Southern Africa,2021,95.93644250516197,314638.952,15.65
Botswana,072,Africa,Southern Africa,2020,136.22550779846323,3523.987,11.23
Botswana,072,Africa,Southern Africa,2020,44.2621076922579,3494.651,0
Botswana,072,Africa,Southern Africa,2020,41.3239958998288,3498.318,0
Botswana,072,Africa,Southern Africa,2020,15.23513315386548,3274.631,0
Botswana,072,Africa,Southern Africa,2020,0.50848886601948,2148.862,0
Botswana,072,Africa,Southern Africa,2020,0.57394256282191,2178.198,0
Brazil,076,Americas,South America,2022,65.85125723721802,59626.46,77.18
Brazil,076,Americas,South America,2022,94.15026804394611,35698.46,77.12
Brazil,076,Americas,South America,2022,103.89749146990989,45263.44,76.34
Brazil,076,Americas,South America,2022,117.02161027167093,56652.42,75.48
Brazil,076,Americas,South America,2022,175.91167612583476,56233.41,74.23
Brazil,076,Americas,South America,2022,223.84797903561612,56236.34,73.20
Brazil,076,Americas,South America,2022,187.86582368338718,45262.32,68.49
Brazil,076,Americas,South America,2022,305.83590849648332,125635.29,68.45
Brazil,076,Americas,South America,2022,471.7695534913213,14582.27,68.34
Brazil,076,Americas,South America,2022,631.85216506517662,1562660.23,68.23
Brazil,076,Americas,South America,2021,33.90674744652578,1845560.52,67.13
Brazil,076,Americas,South America,2021,227.87951064846329,1259355.01,60.13
Brazil,076,Americas,South America,2021,306.86140268462861,1596262.12,59.56
Brazil,076,Americas,South America,2021,354.84271392665613,1526953.12,23.45
Brazil,076,Americas,South America,2021,253.8004882263105,1456293.3,9.30
Brazil,076,Americas,South America,2021,240.73233584494341,1235663.41,7.10
Brazil,076,Americas,South America,2020,224.59581309417824,1425643.3,0.50
Brazil,076,Americas,South America,2020,249.51884584882033,1422583.3,0
Brazil,076,Americas,South America,2020,102.46956868299993,1425640.56,0.01
Brazil,076,Americas,South America,2020,96.4276106444725,136530.23,0
Brazil,076,Americas,South America,2020,173.44150839633116,1459840.1,0
Brazil,076,Americas,South America,2020,120.39585234693648,1436580.02,0
British Virgin Islands,092,Americas,Caribbean,2022,,176.016
British Virgin Islands,092,Americas,Caribbean,2022,,172.349
British Virgin Islands,092,Americas,Caribbean,2022,,165.015
British Virgin Islands,092,Americas,Caribbean,2022,,161.348
British Virgin Islands,092,Americas,Caribbean,2022,,150.347
British Virgin Islands,092,Americas,Caribbean,2022,,143.013
British Virgin Islands,092,Americas,Caribbean,2022,,132.012
British Virgin Islands,092,Americas,Caribbean,2022,,124.678
British Virgin Islands,092,Americas,Caribbean,2022,,121.011
British Virgin Islands,092,Americas,Caribbean,2022,,113.677
British Virgin Islands,092,Americas,Caribbean,2021,,106.343
British Virgin Islands,092,Americas,Caribbean,2021,,102.676
British Virgin Islands,092,Americas,Caribbean,2021,,102.676
British Virgin Islands,092,Americas,Caribbean,2021,,102.676
British Virgin Islands,092,Americas,Caribbean,2021,,99.009
British Virgin Islands,092,Americas,Caribbean,2021,,95.342
British Virgin Islands,092,Americas,Caribbean,2020,,84.341
British Virgin Islands,092,Americas,Caribbean,2020,,80.674
British Virgin Islands,092,Americas,Caribbean,2020,,73.34
British Virgin Islands,092,Americas,Caribbean,2020,,69.673
British Virgin Islands,092,Americas,Caribbean,2020,,66.006
British Virgin Islands,092,Americas,Caribbean,2020,,66.006
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,23.9678508875507,9743.219
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,21.4764048141519,8602.782
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,21.7379462474645,8573.446
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,25.8474370968282,10029.245
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,23.7359034186242,9053.823
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,11.4013589647102,4272.055
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,12.5618041678561,4620.42
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,13.4362924303694,4847.774
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,13.7908208421344,4877.11
Brunei Darussalam,096,Asia,South-Eastern Asia,2022,14.0156174673145,4855.108
Brunei Darussalam,096,Asia,South-Eastern Asia,2021,16.9663387533396,5753.523
Brunei Darussalam,096,Asia,South-Eastern Asia,2021,18.4012555718639,6105.555
Brunei Darussalam,096,Asia,South-Eastern Asia,2021,13.0406932490193,4231.718
Brunei Darussalam,096,Asia,South-Eastern Asia,2021,17.5596694975632,5570.173
Brunei Darussalam,096,Asia,South-Eastern Asia,2021,17.2994023955806,5361.154
Brunei Darussalam,096,Asia,South-Eastern Asia,2021,17.091841288416,5170.47
Brunei Darussalam,096,Asia,South-Eastern Asia,2020,17.2782310688366,5097.13
Brunei Darussalam,096,Asia,South-Eastern Asia,2020,17.4053937432578,5001.788
Brunei Darussalam,096,Asia,South-Eastern Asia,2020,18.8560997239426,5273.146
Brunei Darussalam,096,Asia,South-Eastern Asia,2020,20.2407450309817,5504.167
Brunei Darussalam,096,Asia,South-Eastern Asia,2020,20.989403477445,5548.171
Brunei Darussalam,096,Asia,South-Eastern Asia,2020,24.1774887225654,6211.898
Bulgaria,100,Europe,Eastern Europe,2022,6.72830548843999,49339.485,29.99
Bulgaria,100,Europe,Eastern Europe,2022,5.97207103634709,44128.678,29.67
Bulgaria,100,Europe,Eastern Europe,2022,5.72836630564569,42654.544,29.66
Bulgaria,100,Europe,Eastern Europe,2022,6.76841987013683,50791.617,29.65
Bulgaria,100,Europe,Eastern Europe,2022,6.90040606144987,52188.744,29.64
Bulgaria,100,Europe,Eastern Europe,2022,6.42062170431749,48943.449,29.63
Bulgaria,100,Europe,Eastern Europe,2022,6.23554715808281,47909.355,29.62
Bulgaria,100,Europe,Eastern Europe,2022,6.04129380889203,46787.253,29.61
Bulgaria,100,Europe,Eastern Europe,2022,6.05968967573311,47307.967,29.59
Bulgaria,100,Europe,Eastern Europe,2022,5.67115075964794,44634.724,25.26
Bulgaria,100,Europe,Eastern Europe,2021,5.85428028551578,46453.556,21.26
Bulgaria,100,Europe,Eastern Europe,2021,5.44102275979906,43530.957,20.26
Bulgaria,100,Europe,Eastern Europe,2021,5.45280027255324,43981.998,19.58
Bulgaria,100,Europe,Eastern Europe,2021,6.02581466665617,48998.454,18.59
Bulgaria,100,Europe,Eastern Europe,2021,6.29493732404114,51616.692,14.98
Bulgaria,100,Europe,Eastern Europe,2021,6.83535913311496,56559.808,13.29
Bulgaria,100,Europe,Eastern Europe,2020,6.93991397104324,58004.606,12.25
Bulgaria,100,Europe,Eastern Europe,2020,6.43011043781593,54344.94,0
Bulgaria,100,Europe,Eastern Europe,2020,7.96005244352546,68077.855,0
Bulgaria,100,Europe,Eastern Europe,2020,6.29322420024563,54458.617,0
Bulgaria,100,Europe,Eastern Europe,2020,6.65228521616313,58176.955,0
Bulgaria,100,Europe,Eastern Europe,2020,8.58892797063771,75763.887,0
Burkina Faso,854,Africa,Western Africa,2022,0.120817204389811,1932.509,7.98
Burkina Faso,854,Africa,Western Africa,2022,0.108309024468279,1683.153,7.25
Burkina Faso,854,Africa,Western Africa,2022,0.110289608450287,1664.818,7.16
Burkina Faso,854,Africa,Western Africa,2022,0.115815961722404,1697.821,7.16
Burkina Faso,854,Africa,Western Africa,2022,0.115663809287974,1646.483,7.15
Burkina Faso,854,Africa,Western Africa,2022,0.0984250980140219,1360.457,7.14
Burkina Faso,854,Africa,Western Africa,2022,0.0838753505550505,1125.769,7.13
Burkina Faso,854,Africa,Western Africa,2022,0.0846819972414234,1103.767,7.12
Burkina Faso,854,Africa,Western Africa,2022,0.0851639683939267,1078.098,7.11
Burkina Faso,854,Africa,Western Africa,2022,0.0817115644994929,1004.758,7.10
Burkina Faso,854,Africa,Western Africa,2021,0.0834938322864068,997.424,6.78
Burkina Faso,854,Africa,Western Africa,2021,0.0897168352983095,1041.428,5.78
Burkina Faso,854,Africa,Western Africa,2021,0.0825583042352106,931.418,4.67
Burkina Faso,854,Africa,Western Africa,2021,0.0785701937921027,861.745,3.67
Burkina Faso,854,Africa,Western Africa,2021,0.0756438219961365,806.74,2.56
Burkina Faso,854,Africa,Western Africa,2021,0.0682310696238788,707.731,1.45
Burkina Faso,854,Africa,Western Africa,2020,0.0621471463078436,627.057,0
Burkina Faso,854,Africa,Western Africa,2020,0.0657450563770337,645.392,0
Burkina Faso,854,Africa,Western Africa,2020,0.0656434202954565,627.057,0
Burkina Faso,854,Africa,Western Africa,2020,0.0678408228960464,630.724,0
Burkina Faso,854,Africa,Western Africa,2020,0.0692873772526019,627.057,0
Burkina Faso,854,Africa,Western Africa,2020,0.0665892410118088,586.72,0
Burundi,108,Africa,Eastern Africa,2022,0.0219089170830205,209.019
Burundi,108,Africa,Eastern Africa,2022,0.0210501678101862,194.351
Burundi,108,Africa,Eastern Africa,2022,0.0213611163917812,190.684
Burundi,108,Africa,Eastern Africa,2022,0.0221101355707375,190.684
Burundi,108,Africa,Eastern Africa,2022,0.0224555708287586,187.017
Burundi,108,Africa,Eastern Africa,2022,0.0232533618880212,187.017
